  1.6400000,    -6.3271124,     0.6246035,     0.0443973,    -3.2635348,     0.1343896,    -1.7567360
  1.6500000,    -2.4858454,     0.8057492,     0.1089474,    -3.2334602,     0.1308692,    -1.6867338
  1.6600000,     2.2795700,     1.0408890,     0.2052729,    -3.1644929,     0.0903258,    -1.5918282
  1.6700000,     7.6236631,     1.3355170,     0.3237131,    -3.0682532,     0.0232303,    -1.4955147
  1.6800000,    13.0338180,     1.6777388,     0.4485642,    -2.9631698,    -0.0523459,    -1.4224267
  1.6900000,    17.8991044,     2.0365774,     0.5609426,    -2.8704952,    -0.1153466,    -1.3920355
  1.7000000,    21.6058596,     2.3654551,     0.6425463,    -2.8095933,    -0.1473419,    -1.4134636
  1.7100000,    23.6427002,     2.6104760,     0.6794845,    -2.7935352,    -0.1376755,    -1.4827715
  1.7200000,    23.6945127,     2.7218389,     0.6652973,    -2.8259849,    -0.0867460,    -1.5834942
  1.7300000,    21.7060722,     2.6657647,     0.6024441,    -2.9001013,    -0.0064541,    -1.6904088
  1.7400000,    17.9012134,     2.4339933,     0.5018796,    -2.9997571,     0.0824421,    -1.7756927
  1.7500000,    12.7519613,     2.0483004,     0.3807766,    -3.1028857,     0.1555104,    -1.8159967
  1.7600000,     6.9020043,     1.5585344,     0.2588956,    -3.1862959,     0.1911094,    -1.7986684
  1.7700000,     1.0582917,     1.0341592,     0.1544252,    -3.2309491,     0.1764673,    -1.7255036
  1.7800000,    -4.1286696,     0.5508590,     0.0802538,    -3.2265463,     0.1117207,    -1.6129614
  1.7900000,    -8.1725557,     0.1750428,     0.0415355,    -3.1743613,     0.0107048,    -1.4886212
  1.8000000,   -10.8258193,    -0.0502438,     0.0351058,    -3.0875711,    -0.1019182,    -1.3846006
  1.8100000,   -12.1064447,    -0.1146197,     0.0508560,    -2.9888309,    -0.1966570,    -1.3294520
  1.8200000,   -12.2717973,    -0.0424383,     0.0747009,    -2.9054098,    -0.2469127,    -1.3405178
  1.8300000,   -11.7452662,     0.1132631,     0.0923865,    -2.8627494,    -0.2364681,    -1.4187132
  1.8400000,   -11.0110666,     0.2839818,     0.0931822,    -2.8777039,    -0.1647117,    -1.5472107
  1.8500000,   -10.4991175,     0.4034701,     0.0725365,    -2.9528813,    -0.0480197,    -1.6946097
  1.8600000,   -10.4839401,     0.4261033,     0.0330430,    -3.0733794,     0.0833833,    -1.8220905
  1.8700000,   -11.0186075,     0.3416755,    -0.0165069,    -3.2068086,     0.1926146,    -1.8930232
  1.8800000,   -11.9175167,     0.1829668,    -0.0637164,    -3.3068747,     0.2457864,    -1.8827841
  1.8900000,   -12.7916623,     0.0238365,    -0.0961333,    -3.3200807,     0.2217396,    -1.7863044
  1.9000000,   -13.1292733,    -0.0324321,    -0.1048168,    -3.1944315,     0.1192181,    -1.6212313
  1.9100000,   -12.4053762,     0.1273024,    -0.0869745,    -2.8885457,    -0.0407455,    -1.4254662
